id;section_name;agents_no;start_left;start_right;start_bottom;start_top;goal_x;goal_y
1;biedronka;2;54.09090909090909;57.5;10.181818181818182;14.727272727272727;8.636363636363637;12.045454545454545
1;lidl;2;7.090909090909091;10.5;12.181818181818182;16.727272727272727;27.136363636363637;40.09090909090909
1;groszek;2;27.5;32.04545454545455;36.68181818181818;40.09090909090909;62.77272727272727;19.59090909090909
1;lewiatan;2;63.36363636363637;67.9090909090909;15.954545454545455;19.363636363636363;82.0;18.818181818181817
1;aldi;2;71.5909090909091;76.13636363636364;40.04545454545455;43.45454545454545;55.59090909090909;36.0
1;kaufland;2;54.09090909090909;57.5;31.0;35.54545454545455;55.81818181818182;14.727272727272727
